SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
44,bitcoin,,2014-07-24 00:00:00,622.0,599.4,621.7,601.9,4.74000,0.0
45,bitcoin,,2014-07-25 00:00:00,609.1,597.4,601.9,600.5,5.92000,0.0
46,bitcoin,,2014-07-26 00:00:00,603.0,593.3,600.5,596.0,3.48000,0.0
47,bitcoin,,2014-07-27 00:00:00,601.5,593.7,596.0,595.0,3.53000,0.0
48,bitcoin,,2014-07-28 00:00:00,597.5,578.1,595.0,587.9,2.33000,0.0
49,bitcoin,,2014-07-29 00:00:00,591.3,579.5,587.9,585.8,6.72000,0.0
50,bitcoin,,2014-07-30 00:00:00,586.1,564.2,585.8,564.6,4.10000,0.0
51,bitcoin,,2014-07-31 00:00:00,593.7,564.0,564.6,589.5,3.52000,0.0
52,bitcoin,,2014-08-01 00:00:00,604.0,586.4,589.5,598.8,8.93000,0.0
53,bitcoin,,2014-08-02 00:00:00,598.9,587.4,598.8,591.7,2.12000,0.0
54,bitcoin,,2014-08-03 00:00:00,592.1,580.6,591.7,588.9,1.26000,0.0
55,bitcoin,,2014-08-04 00:00:00,595.1,586.5,588.9,592.8,3.42000,0.0
56,bitcoin,,2014-08-05 00:00:00,594.3,585.4,592.8,588.8,4.09000,0.0
57,bitcoin,,2014-08-06 00:00:00,593.8,587.2,588.8,589.8,3.01000,0.0
58,bitcoin,,2014-08-07 00:00:00,595.1,587.9,589.8,592.8,2.50000,0.0
59,bitcoin,,2014-08-08 00:00:00,608.2,592.1,592.8,595.8,3.11000,0.0
60,bitcoin,,2014-08-09 00:00:00,595.6,587.4,595.8,589.5,1.42000,0.0
61,bitcoin,,2014-08-10 00:00:00,596.6,588.1,589.5,592.1,1.34000,0.0
62,bitcoin,,2014-08-11 00:00:00,593.6,571.7,592.1,575.9,2.57000,0.0
63,bitcoin,,2014-08-12 00:00:00,578.3,562.0,575.9,567.7,3.33000,0.0
64,bitcoin,,2014-08-13 00:00:00,573.5,523.2,567.7,542.1,4.82000,0.0
65,bitcoin,,2014-08-14 00:00:00,544.9,495.9,542.1,504.8,10.88000,0.0
66,bitcoin,,2014-08-15 00:00:00,515.2,483.2,504.8,496.5,4.77000,0.0
67,bitcoin,,2014-08-16 00:00:00,524.3,483.2,496.5,522.0,3.87000,0.0
68,bitcoin,,2014-08-17 00:00:00,524.7,478.2,522.0,485.5,3.14000,0.0
69,bitcoin,,2014-08-18 00:00:00,493.3,450.0,485.5,462.2,6.38000,0.0
70,bitcoin,,2014-08-19 00:00:00,487.0,455.8,462.2,485.1,5.12000,0.0
71,bitcoin,,2014-08-20 00:00:00,521.8,468.5,485.1,516.8,5.89000,0.0
72,bitcoin,,2014-08-21 00:00:00,537.2,511.4,516.8,517.9,5.65000,0.0
73,bitcoin,,2014-08-22 00:00:00,524.4,500.6,517.9,516.1,6.03000,0.0
74,bitcoin,,2014-08-23 00:00:00,516.8,494.0,516.1,497.7,3.13000,0.0
75,bitcoin,,2014-08-24 00:00:00,514.8,496.8,497.7,509.7,2.53000,0.0
76,bitcoin,,2014-08-25 00:00:00,511.3,499.7,509.7,502.9,2.74000,0.0
77,bitcoin,,2014-08-26 00:00:00,516.0,501.8,502.9,512.6,3.53000,0.0
78,bitcoin,,2014-08-27 00:00:00,527.4,512.7,512.6,515.2,3.79000,0.0
79,bitcoin,,2014-08-28 00:00:00,521.6,503.3,515.2,510.8,4.47000,0.0
80,bitcoin,,2014-08-29 00:00:00,515.2,506.7,510.8,512.6,3.64000,0.0
81,bitcoin,,2014-08-30 00:00:00,512.9,503.1,512.6,506.0,2.63000,0.0
82,bitcoin,,2014-08-31 00:00:00,508.3,478.3,506.0,481.8,6.10000,0.0
83,bitcoin,,2014-09-01 00:00:00,487.5,471.8,481.8,477.2,6.79000,0.0
84,bitcoin,,2014-09-02 00:00:00,487.0,470.5,477.2,478.9,6.75000,0.0
85,bitcoin,,2014-09-03 00:00:00,487.3,476.8,478.9,480.0,6.14000,0.0
86,bitcoin,,2014-09-04 00:00:00,498.5,476.3,480.0,491.0,8.81000,0.0
87,bitcoin,,2014-09-05 00:00:00,495.0,483.1,491.0,483.6,6.04000,0.0
88,bitcoin,,2014-09-06 00:00:00,491.4,480.8,483.6,484.5,3.79000,0.0
89,bitcoin,,2014-09-07 00:00:00,490.7,478.5,484.5,485.8,3.56000,0.0
90,bitcoin,,2014-09-08 00:00:00,487.0,469.5,485.8,475.7,8.14000,0.0
91,bitcoin,,2014-09-09 00:00:00,478.6,467.5,475.7,474.9,7.29000,0.0
92,bitcoin,,2014-09-10 00:00:00,491.0,471.6,474.9,479.7,8.29000,0.0
93,bitcoin,,2014-09-11 00:00:00,488.9,474.6,479.7,478.5,6.29000,0.0
94,bitcoin,,2014-09-12 00:00:00,479.7,471.1,478.5,477.7,5.15000,0.0
95,bitcoin,,2014-09-13 00:00:00,480.6,474.6,477.7,478.2,5.28000,0.0
96,bitcoin,,2014-09-14 00:00:00,480.3,472.0,478.2,477.7,4.21000,0.0
97,bitcoin,,2014-09-15 00:00:00,479.3,473.7,477.7,477.7,5.63000,0.0
98,bitcoin,,2014-09-16 00:00:00,478.8,464.0,477.7,466.8,6.52000,0.0
99,bitcoin,,2014-09-17 00:00:00,469.4,458.3,466.8,461.1,7.51000,0.0
100,bitcoin,,2014-09-18 00:00:00,462.3,408.8,461.1,424.3,8.93000,0.0
101,bitcoin,,2014-09-19 00:00:00,429.2,386.1,424.3,397.7,14.97000,0.0
102,bitcoin,,2014-09-20 00:00:00,427.7,387.5,397.7,411.5,14.29000,0.0
103,bitcoin,,2014-09-21 00:00:00,415.1,394.5,411.5,401.6,10.42000,0.0
104,bitcoin,,2014-09-22 00:00:00,410.8,398.6,401.6,404.1,13.52000,0.0
105,bitcoin,,2014-09-23 00:00:00,445.5,394.8,404.1,436.9,17.94000,0.0
106,bitcoin,,2014-09-24 00:00:00,439.2,422.1,436.9,423.8,21.37000,0.0
107,bitcoin,,2014-09-25 00:00:00,427.5,409.6,423.8,412.3,14.63000,0.0
108,bitcoin,,2014-09-26 00:00:00,416.4,399.7,412.3,404.5,12.12000,0.0
109,bitcoin,,2014-09-27 00:00:00,407.1,394.7,404.5,399.0,9.74000,0.0
110,bitcoin,,2014-09-28 00:00:00,402.3,374.1,399.0,379.1,13.94000,0.0
111,bitcoin,,2014-09-29 00:00:00,389.3,372.6,379.1,376.8,20.69000,0.0
112,bitcoin,,2014-09-30 00:00:00,395.2,374.7,376.8,388.2,16.92000,0.0
113,bitcoin,,2014-10-01 00:00:00,395.1,381.1,388.2,382.8,17.73000,0.0
114,bitcoin,,2014-10-02 00:00:00,385.6,371.2,382.8,375.1,14.30000,0.0
115,bitcoin,,2014-10-03 00:00:00,378.2,362.8,375.1,363.5,16.81000,0.0
116,bitcoin,,2014-10-04 00:00:00,369.9,327.1,363.5,335.3,23.04000,0.0
117,bitcoin,,2014-10-05 00:00:00,344.3,294.9,335.3,322.9,29.85000,0.0
118,bitcoin,,2014-10-06 00:00:00,347.9,303.0,322.9,331.5,41.17000,0.0
119,bitcoin,,2014-10-07 00:00:00,345.5,321.7,331.5,331.6,30.17000,0.0
120,bitcoin,,2014-10-08 00:00:00,351.6,325.4,331.6,350.9,21.77000,0.0
121,bitcoin,,2014-10-09 00:00:00,384.6,347.6,350.9,360.9,35.59000,0.0
122,bitcoin,,2014-10-10 00:00:00,378.1,353.3,360.9,361.7,28.41000,0.0
123,bitcoin,,2014-10-11 00:00:00,370.1,350.5,361.7,361.2,13.93000,0.0
124,bitcoin,,2014-10-12 00:00:00,374.6,352.3,361.2,373.2,11.23000,0.0
125,bitcoin,,2014-10-13 00:00:00,391.2,366.0,373.2,387.3,23.58000,0.0
126,bitcoin,,2014-10-14 00:00:00,407.7,385.7,387.3,397.1,28.87000,0.0
127,bitcoin,,2014-10-15 00:00:00,397.9,388.2,397.1,393.2,22.49000,0.0
128,bitcoin,,2014-10-16 00:00:00,398.8,371.6,393.2,379.8,20.79000,0.0
129,bitcoin,,2014-10-17 00:00:00,384.8,372.4,379.8,380.5,16.57000,0.0
130,bitcoin,,2014-10-18 00:00:00,395.7,373.6,380.5,390.9,9.45000,0.0
131,bitcoin,,2014-10-19 00:00:00,394.5,383.9,390.9,387.3,5.33000,0.0
132,bitcoin,,2014-10-20 00:00:00,387.8,378.4,387.3,380.4,10.56000,0.0
133,bitcoin,,2014-10-21 00:00:00,388.2,377.4,380.4,382.4,9.66000,0.0
134,bitcoin,,2014-10-22 00:00:00,383.7,377.0,382.4,378.9,10.53000,0.0
135,bitcoin,,2014-10-23 00:00:00,381.1,353.5,378.9,355.8,19.12000,0.0
136,bitcoin,,2014-10-24 00:00:00,360.9,351.4,355.8,355.1,20.03000,0.0
137,bitcoin,,2014-10-25 00:00:00,356.6,341.5,355.1,346.7,14.04000,0.0
138,bitcoin,,2014-10-26 00:00:00,356.8,344.2,346.7,348.7,11.58000,0.0
139,bitcoin,,2014-10-27 00:00:00,356.4,344.9,348.7,350.1,10.60000,0.0
140,bitcoin,,2014-10-28 00:00:00,355.7,348.3,350.1,351.1,9.43000,0.0
141,bitcoin,,2014-10-29 00:00:00,352.8,334.7,351.1,335.1,12.26000,0.0
142,bitcoin,,2014-10-30 00:00:00,350.4,333.4,335.1,344.9,16.12000,0.0
143,bitcoin,,2014-10-31 00:00:00,348.0,336.1,344.9,337.9,14.00000,0.0
144,bitcoin,,2014-11-01 00:00:00,339.0,320.7,337.9,325.4,13.77000,0.0
145,bitcoin,,2014-11-02 00:00:00,329.8,319.8,325.4,322.5,11.90000,0.0
146,bitcoin,,2014-11-03 00:00:00,332.9,321.7,322.5,324.2,13.43000,0.0
147,bitcoin,,2014-11-04 00:00:00,328.8,320.1,324.2,328.0,15.12000,0.0
148,bitcoin,,2014-11-05 00:00:00,342.0,326.5,328.0,338.0,15.84000,0.0
149,bitcoin,,2014-11-06 00:00:00,351.1,335.7,338.0,347.7,15.65000,0.0
150,bitcoin,,2014-11-07 00:00:00,351.6,340.2,347.7,341.9,15.02000,0.0
151,bitcoin,,2014-11-08 00:00:00,346.3,339.8,341.9,343.5,8.19000,0.0
152,bitcoin,,2014-11-09 00:00:00,362.2,341.8,343.5,362.0,12.63000,0.0
153,bitcoin,,2014-11-10 00:00:00,374.7,356.6,362.0,367.1,22.81000,0.0
154,bitcoin,,2014-11-11 00:00:00,371.0,361.9,367.1,365.4,15.79000,0.0
155,bitcoin,,2014-11-12 00:00:00,442.7,365.8,365.4,432.0,38.53000,0.0
156,bitcoin,,2014-11-13 00:00:00,480.5,390.9,432.0,428.7,58.20000,0.0
157,bitcoin,,2014-11-14 00:00:00,430.2,382.0,428.7,396.5,35.73000,0.0
158,bitcoin,,2014-11-15 00:00:00,407.3,368.0,396.5,374.9,13.33000,0.0
159,bitcoin,,2014-11-16 00:00:00,390.4,370.5,374.9,385.6,14.35000,0.0
160,bitcoin,,2014-11-17 00:00:00,412.3,378.3,385.6,384.7,27.60000,0.0
161,bitcoin,,2014-11-18 00:00:00,394.9,372.0,384.7,379.2,27.09000,0.0
162,bitcoin,,2014-11-19 00:00:00,389.3,374.3,379.2,381.4,19.87000,0.0
163,bitcoin,,2014-11-20 00:00:00,383.0,355.1,381.4,357.3,21.98000,0.0
164,bitcoin,,2014-11-21 00:00:00,358.7,343.8,357.3,351.8,23.47000,0.0
165,bitcoin,,2014-11-22 00:00:00,364.2,350.5,351.8,352.0,12.94000,0.0
166,bitcoin,,2014-11-23 00:00:00,370.6,352.6,352.0,365.9,12.41000,0.0
167,bitcoin,,2014-11-24 00:00:00,388.7,361.9,365.9,378.9,24.57000,0.0
168,bitcoin,,2014-11-25 00:00:00,395.7,370.6,378.9,376.4,45.32000,0.0
169,bitcoin,,2014-11-26 00:00:00,378.3,364.0,376.4,365.4,23.98000,0.0
170,bitcoin,,2014-11-27 00:00:00,374.4,364.8,365.4,368.8,13.85000,0.0
171,bitcoin,,2014-11-28 00:00:00,383.3,358.4,368.8,377.6,43.02000,0.0
172,bitcoin,,2014-11-29 00:00:00,389.3,372.2,377.6,376.3,83.45000,0.0
173,bitcoin,,2014-11-30 00:00:00,381.1,372.6,376.3,374.9,11.29000,0.0
174,bitcoin,,2014-12-01 00:00:00,383.6,373.0,374.9,378.6,19.67000,0.0
175,bitcoin,,2014-12-02 00:00:00,384.9,375.4,378.6,380.6,25.29000,0.0
176,bitcoin,,2014-12-03 00:00:00,384.7,373.6,380.6,377.0,23.51000,0.0
177,bitcoin,,2014-12-04 00:00:00,380.4,366.2,377.0,369.8,25.33000,0.0
178,bitcoin,,2014-12-05 00:00:00,379.7,366.4,369.8,377.6,29.99000,0.0
179,bitcoin,,2014-12-06 00:00:00,380.3,372.0,377.6,376.3,11.07000,0.0
180,bitcoin,,2014-12-07 00:00:00,377.9,372.5,376.3,376.5,8.81000,0.0
181,bitcoin,,2014-12-08 00:00:00,377.4,364.6,376.5,365.0,22.92000,0.0
182,bitcoin,,2014-12-09 00:00:00,365.4,343.8,365.0,352.2,43.83000,0.0
183,bitcoin,,2014-12-10 00:00:00,354.1,345.1,352.2,347.9,27.13000,0.0
184,bitcoin,,2014-12-11 00:00:00,367.1,337.8,347.9,347.7,51.08000,0.0
185,bitcoin,,2014-12-12 00:00:00,356.4,346.0,347.7,353.4,26.85000,0.0
186,bitcoin,,2014-12-13 00:00:00,353.1,343.8,353.4,348.2,19.54000,0.0
187,bitcoin,,2014-12-14 00:00:00,351.6,344.6,348.2,349.4,12.34000,0.0
188,bitcoin,,2014-12-15 00:00:00,351.2,343.6,349.4,345.4,22.16000,0.0
189,bitcoin,,2014-12-16 00:00:00,346.5,328.9,345.4,330.2,38.59000,0.0
190,bitcoin,,2014-12-17 00:00:00,335.7,314.3,330.2,320.0,61.34000,0.0
191,bitcoin,,2014-12-18 00:00:00,325.6,303.4,320.0,310.3,60.52000,0.0
192,bitcoin,,2014-12-19 00:00:00,320.2,306.4,310.3,317.8,41.71000,0.0
193,bitcoin,,2014-12-20 00:00:00,332.6,316.0,317.8,330.4,29.92000,0.0
194,bitcoin,,2014-12-21 00:00:00,332.0,320.1,330.4,322.6,20.67000,0.0
195,bitcoin,,2014-12-22 00:00:00,335.3,319.9,322.6,330.8,35.36000,0.0
196,bitcoin,,2014-12-23 00:00:00,339.3,328.0,330.8,335.3,24.07000,0.0
197,bitcoin,,2014-12-24 00:00:00,336.3,320.6,335.3,322.4,21.52000,0.0
198,bitcoin,,2014-12-25 00:00:00,323.4,316.3,322.4,319.0,15.39000,0.0
199,bitcoin,,2014-12-26 00:00:00,332.9,316.4,319.0,330.0,23.01000,0.0
200,bitcoin,,2014-12-27 00:00:00,330.7,312.0,330.0,315.3,21.63000,0.0
201,bitcoin,,2014-12-28 00:00:00,322.8,310.5,315.3,316.5,20.41000,0.0
202,bitcoin,,2014-12-29 00:00:00,321.6,308.3,316.5,314.1,20.36000,0.0
203,bitcoin,,2014-12-30 00:00:00,316.2,309.3,314.1,311.3,22.78000,0.0
204,bitcoin,,2014-12-31 00:00:00,319.1,308.9,311.3,318.2,20.50000,0.0
205,bitcoin,,2015-01-01 00:00:00,321.4,313.5,318.2,314.9,12.82000,0.0
206,bitcoin,,2015-01-02 00:00:00,316.4,313.1,314.9,315.2,14.73000,0.0
207,bitcoin,,2015-01-03 00:00:00,315.8,284.9,315.2,287.1,47.37000,0.0
208,bitcoin,,2015-01-04 00:00:00,289.9,255.9,287.1,264.7,88.77000,0.0
209,bitcoin,,2015-01-05 00:00:00,278.3,262.9,264.7,274.8,54.99000,0.0
210,bitcoin,,2015-01-06 00:00:00,285.1,271.5,274.8,282.3,21.94000,0.0
211,bitcoin,,2015-01-07 00:00:00,296.1,280.7,282.3,291.3,30.67000,0.0
212,bitcoin,,2015-01-08 00:00:00,292.7,279.0,291.3,282.7,20.18000,0.0
213,bitcoin,,2015-01-09 00:00:00,290.6,277.3,282.7,288.0,20.93000,0.0
214,bitcoin,,2015-01-10 00:00:00,289.3,272.0,288.0,273.4,14.73000,0.0
215,bitcoin,,2015-01-11 00:00:00,278.0,263.8,273.4,264.8,15.11000,0.0
216,bitcoin,,2015-01-12 00:00:00,273.1,263.3,264.8,269.3,25.39000,0.0
217,bitcoin,,2015-01-13 00:00:00,269.1,217.1,269.3,221.3,95.50000,0.0
218,bitcoin,,2015-01-14 00:00:00,230.9,157.3,221.3,164.9,170.68000,0.0
219,bitcoin,,2015-01-15 00:00:00,231.3,164.6,164.9,209.8,124.67000,0.0
220,bitcoin,,2015-01-16 00:00:00,222.6,198.7,209.8,206.9,62.32000,0.0
221,bitcoin,,2015-01-17 00:00:00,212.6,191.7,206.9,199.6,43.13000,0.0
222,bitcoin,,2015-01-18 00:00:00,220.7,192.5,199.6,210.6,40.37000,0.0
223,bitcoin,,2015-01-19 00:00:00,219.5,205.5,210.6,215.9,31.58000,0.0
224,bitcoin,,2015-01-20 00:00:00,216.6,203.4,215.9,210.6,37.48000,0.0
225,bitcoin,,2015-01-21 00:00:00,229.3,207.1,210.6,228.2,43.18000,0.0
226,bitcoin,,2015-01-22 00:00:00,238.8,225.6,228.2,232.7,53.71000,0.0
227,bitcoin,,2015-01-23 00:00:00,237.0,224.8,232.7,232.2,38.17000,0.0
228,bitcoin,,2015-01-24 00:00:00,248.9,229.6,232.2,248.2,33.24000,0.0
229,bitcoin,,2015-01-25 00:00:00,256.4,241.4,248.2,252.1,50.19000,0.0
230,bitcoin,,2015-01-26 00:00:00,310.9,251.5,252.1,269.2,105.71000,0.0
231,bitcoin,,2015-01-27 00:00:00,276.9,247.3,269.2,263.3,50.26000,0.0
232,bitcoin,,2015-01-28 00:00:00,267.7,228.1,263.3,236.2,63.77000,0.0
233,bitcoin,,2015-01-29 00:00:00,241.5,220.4,236.2,234.0,54.49000,0.0
234,bitcoin,,2015-01-30 00:00:00,244.8,227.2,234.0,231.8,48.23000,0.0
235,bitcoin,,2015-01-31 00:00:00,235.4,216.5,231.8,218.5,42.15000,0.0
236,bitcoin,,2015-02-01 00:00:00,231.4,209.7,218.5,225.3,41.16000,0.0
237,bitcoin,,2015-02-02 00:00:00,242.5,220.5,225.3,238.9,39.02000,0.0
238,bitcoin,,2015-02-03 00:00:00,247.5,223.9,238.9,227.4,63.08000,0.0
239,bitcoin,,2015-02-04 00:00:00,230.7,220.2,227.4,226.6,55.24000,0.0
240,bitcoin,,2015-02-05 00:00:00,229.9,214.4,226.6,216.5,40.64000,0.0
241,bitcoin,,2015-02-06 00:00:00,226.2,215.6,216.5,223.0,52.52000,0.0
242,bitcoin,,2015-02-07 00:00:00,231.0,222.4,223.0,227.7,39.76000,0.0
243,bitcoin,,2015-02-08 00:00:00,230.2,219.5,227.7,223.7,29.05000,0.0
244,bitcoin,,2015-02-09 00:00:00,225.0,215.7,223.7,220.3,91.69000,0.0
245,bitcoin,,2015-02-10 00:00:00,222.2,214.4,220.3,219.7,86.15000,0.0
246,bitcoin,,2015-02-11 00:00:00,223.5,217.3,219.7,218.8,71.73000,0.0
247,bitcoin,,2015-02-12 00:00:00,223.0,217.3,218.8,221.8,50.11000,0.0
248,bitcoin,,2015-02-13 00:00:00,241.6,220.6,221.8,236.2,112.25000,0.0
249,bitcoin,,2015-02-14 00:00:00,261.3,235.4,236.2,258.6,133.80000,0.0
250,bitcoin,,2015-02-15 00:00:00,264.6,226.6,258.6,233.3,179.14000,0.0
251,bitcoin,,2015-02-16 00:00:00,240.0,228.0,233.3,235.8,115.47000,0.0
252,bitcoin,,2015-02-17 00:00:00,247.2,232.0,235.8,243.2,116.26000,0.0
253,bitcoin,,2015-02-18 00:00:00,245.5,231.7,243.2,235.2,99.66000,0.0
254,bitcoin,,2015-02-19 00:00:00,244.1,234.9,235.2,241.9,66.05000,0.0
255,bitcoin,,2015-02-20 00:00:00,247.8,238.8,241.9,244.5,83.59000,0.0
256,bitcoin,,2015-02-21 00:00:00,247.3,242.6,244.5,244.4,42.95000,0.0
257,bitcoin,,2015-02-22 00:00:00,246.5,232.7,244.4,235.7,75.70000,0.0
258,bitcoin,,2015-02-23 00:00:00,240.1,231.3,235.7,238.8,62.67000,0.0
259,bitcoin,,2015-02-24 00:00:00,240.3,235.5,238.8,238.9,45.03000,0.0
260,bitcoin,,2015-02-25 00:00:00,239.6,234.6,238.9,237.3,38.10000,0.0
261,bitcoin,,2015-02-26 00:00:00,238.2,233.5,237.3,236.5,50.87000,0.0
262,bitcoin,,2015-02-27 00:00:00,258.7,235.7,236.5,253.5,167.81000,0.0
263,bitcoin,,2015-02-28 00:00:00,255.4,248.7,253.5,254.1,39.41000,0.0
264,bitcoin,,2015-03-01 00:00:00,260.6,244.8,254.1,257.9,51.33000,0.0
265,bitcoin,,2015-03-02 00:00:00,274.8,256.1,257.9,273.8,81.09000,0.0
266,bitcoin,,2015-03-03 00:00:00,287.1,266.1,273.8,280.6,164.82000,0.0
267,bitcoin,,2015-03-04 00:00:00,284.5,265.9,280.6,271.9,139.00000,0.0
268,bitcoin,,2015-03-05 00:00:00,280.8,262.8,271.9,275.2,123.64000,0.0
269,bitcoin,,2015-03-06 00:00:00,278.0,269.0,275.2,272.6,98.80000,0.0
270,bitcoin,,2015-03-07 00:00:00,278.3,269.4,272.6,274.9,60.72000,0.0
271,bitcoin,,2015-03-08 00:00:00,278.8,271.3,274.9,274.5,50.40000,0.0
272,bitcoin,,2015-03-09 00:00:00,293.3,273.8,274.5,290.0,151.77000,0.0
273,bitcoin,,2015-03-10 00:00:00,301.0,288.1,290.0,291.4,158.18000,0.0
274,bitcoin,,2015-03-11 00:00:00,297.7,288.9,291.4,295.6,79.98000,0.0
275,bitcoin,,2015-03-12 00:00:00,297.0,290.8,295.6,293.9,107.32000,0.0
276,bitcoin,,2015-03-13 00:00:00,294.9,286.1,293.9,287.2,97.34000,0.0
277,bitcoin,,2015-03-14 00:00:00,288.4,279.3,287.2,281.6,75.72000,0.0
278,bitcoin,,2015-03-15 00:00:00,286.4,280.4,281.6,284.9,39.46000,0.0
279,bitcoin,,2015-03-16 00:00:00,294.0,284.8,284.9,290.4,66.34000,0.0
280,bitcoin,,2015-03-17 00:00:00,292.5,283.3,290.4,285.4,65.01000,0.0
281,bitcoin,,2015-03-18 00:00:00,285.6,248.2,285.4,255.9,206.74000,0.0
282,bitcoin,,2015-03-19 00:00:00,264.8,247.0,255.9,260.9,180.69000,0.0
283,bitcoin,,2015-03-20 00:00:00,264.7,257.9,260.9,261.8,52.83000,0.0
284,bitcoin,,2015-03-21 00:00:00,263.3,254.0,261.8,259.7,51.65000,0.0
285,bitcoin,,2015-03-22 00:00:00,270.4,259.0,259.7,268.6,56.63000,0.0
286,bitcoin,,2015-03-23 00:00:00,271.0,259.4,268.6,265.5,81.45000,0.0
287,bitcoin,,2015-03-24 00:00:00,267.0,242.7,265.5,246.7,151.09000,0.0
288,bitcoin,,2015-03-25 00:00:00,249.2,234.8,246.7,246.4,131.44000,0.0
289,bitcoin,,2015-03-26 00:00:00,254.7,243.5,246.4,248.0,89.47000,0.0
290,bitcoin,,2015-03-27 00:00:00,250.1,244.5,248.0,247.2,62.56000,0.0
291,bitcoin,,2015-03-28 00:00:00,254.3,246.3,247.2,252.0,55.06000,0.0
292,bitcoin,,2015-03-29 00:00:00,252.8,238.9,252.0,242.1,77.54000,0.0
293,bitcoin,,2015-03-30 00:00:00,248.8,236.6,242.1,246.8,85.33000,0.0
294,bitcoin,,2015-03-31 00:00:00,248.7,241.2,246.8,244.1,75.33000,0.0
295,bitcoin,,2015-04-01 00:00:00,247.7,239.6,244.1,246.2,67.08000,0.0
296,bitcoin,,2015-04-02 00:00:00,254.9,244.3,246.2,252.6,81.37000,0.0
